Flight,Carrier,Month,DayOfWeek,NumPrevFlights,PrevFlightGap,HistoricallyLate,InsufficientHistory,OriginInVolume,OriginOutVolume,DestInVolume,DestOutVolume,OriginPrecip,OriginAvgWind,OriginWindGust,OriginFog,OriginThunder,DestPrecip,DestAvgWind,DestWindGust,DestFog,DestThunder,TotalDelay
LAX-ORD,United Airlines,June,Wednesday,2,65,0,1,0.894295302,0.861742424,0.969205835,1.050080775,0,7.82929,16.105968,0,0,48,9.395148,17.000744,1,0,64
ORD-LAX,United Airlines,June,Sunday,0,240,0,1,1.042301184,1.035616438,0.946983547,0.996441281,0,4.921268,12.079476,0,0,0,8.052984,16.105968,0,0,16
ORD-LAX,United Airlines,June,Tuesday,2,60,0,1,1.008760951,0.933014354,1.045652174,1.02970297,320,10.289924,21.027236,1,0,0,7.82929,16.105968,0,0,83
ORD-LAX,United Airlines,June,Sunday,1,240,0,1,1.113884555,1.097633136,1.035714286,1.052631579,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,31
ORD-LAX,United Airlines,June,Sunday,0,240,0,1,1.070202808,0.99408284,1.107142857,1.078947368,0,15.65858,31.988242,0,0,0,7.605596,17.000744,0,0,42
ORD-LAX,United Airlines,June,Sunday,0,240,0,1,1.070202808,0.99408284,1.107142857,1.078947368,0,4.921268,12.079476,0,0,0,8.052984,16.105968,0,0,42
ORD-LAX,United Airlines,June,Sunday,1,240,0.75,0,1.048361934,0.973372781,1.071428571,1.078947368,18,12.974252,29.08022,0,0,0,6.71082,14.987498,0,0,0
ORD-LAX,United Airlines,June,Sunday,1,64,0,1,1.004680187,1.035502959,1.107142857,0.815789474,0,12.974252,29.08022,0,1,0,7.605596,14.987498,0,0,49
ORD-LAX,United Airlines,June,Monday,2,64,0,1,0.974481659,1.07814992,1.148989899,0.841176471,36,14.54011,35.119958,0,0,0,9.171454,19.908766,0,0,7
ORD-LAX,United Airlines,June,Tuesday,1,64,0,1,0.94770206,1.074721781,1.113350126,0.878727634,0,9.842536,23.040482,0,0,0,8.052984,17.000744,0,0,27
ORD-LAX,United Airlines,June,Wednesday,1,64,0.75,0,0.969205835,1.050080775,1.129032258,0.827037773,48,9.395148,17.000744,1,0,0,7.82929,16.105968,0,0,21
ORD-LAX,United Airlines,August,Saturday,3,75,0,1,0.865325077,1.222648752,0.84375,0.838709677,86,4.921268,29.08022,0,0,0,7.381902,16.105968,0,0,59
ORD-LAX,United Airlines,August,Saturday,1,99,0,1,0.885448916,1.122840691,0.875,0.80058651,69,11.632088,25.053728,0,0,0,5.816044,16.105968,0,0,4
LAX-ORD,United Airlines,July,Wednesday,2,73,0,1,0.978915663,1.062893082,1.238095238,0,0,7.605596,16.105968,0,0,30,9.618842,18.119214,0,0,20
ORD-LAX,United Airlines,July,Friday,2,87,0,1,0.891994917,0.858293076,0.824945295,0.713216958,0,7.158208,12.974252,0,0,0,5.144962,14.092722,0,0,0
ORD-LAX,United Airlines,June,Monday,0,240,0,1,0.965151515,0.998652291,0.944134078,1.01084991,13,5.59235,12.079476,0,0,0,7.82929,17.000744,1,0,12
ORD-LAX,United Airlines,July,Friday,3,60,0,1,1.006451613,0.972357724,1.046753247,1.055445545,3,5.368656,14.092722,0,0,0,9.842536,21.027236,0,0,44
ORD-LAX,United Airlines,June,Monday,1,61,0,1,0.859195402,1.056537102,0.97639485,0.70617284,36,14.54011,35.119958,0,0,0,9.171454,19.908766,0,0,11
ORD-LAX,United Airlines,June,Tuesday,1,61,0,1,0.897209985,1.073813708,1.017391304,0.707920792,0,9.842536,23.040482,0,0,0,8.052984,17.000744,0,0,0
ORD-LAX,United Airlines,June,Wednesday,1,131,0,1,0.802941176,1.070052539,1.006451613,0.70617284,48,9.395148,17.000744,1,0,0,7.82929,16.105968,0,0,1
ORD-LAX,United Airlines,July,Saturday,1,56,0,1,1.009917355,1.009242144,0.97815534,1.073394495,119,10.513618,29.08022,0,0,0,7.605596,14.987498,0,0,39
ORD-LAX,United Airlines,July,Saturday,2,56,0,1,1.052892562,1.009242144,0.97815534,1.073394495,0,4.697574,14.092722,0,0,0,6.934514,14.987498,0,0,0
ORD-LAX,United Airlines,July,Saturday,1,56,0,1,1.074380165,1.009242144,0.97815534,1.073394495,0,5.59235,14.092722,0,0,0,7.605596,16.105968,0,0,25
ORD-LAX,United Airlines,August,Saturday,1,56,0.5,0,1.074380165,1.033271719,0.946601942,1.073394495,0,4.250186,14.092722,0,0,3,7.158208,16.105968,0,0,0
ORD-LAX,United Airlines,August,Saturday,1,56,0.4,0,1.095867769,1.033271719,0.97815534,1.073394495,0,9.171454,18.119214,0,0,0,7.381902,17.000744,0,0,0
ORD-LAX,United Airlines,August,Saturday,1,56,0.5,0,1.074380165,1.033271719,1.041262136,1.113149847,0,8.276678,16.105968,0,0,0,7.381902,17.000744,0,0,35
ORD-LAX,United Airlines,June,Sunday,1,89,0,1,1.036363636,0.930448223,1.059304703,0.973621103,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,0
ORD-LAX,United Airlines,June,Sunday,1,50,0,1,1.018181818,0.995363215,1.030674847,0.973621103,0,15.65858,31.988242,0,0,0,7.605596,17.000744,0,0,13
ORD-LAX,United Airlines,June,Sunday,1,94,0,1,1.018181818,1.017001546,1.00204499,0.940047962,18,12.974252,29.08022,0,0,0,6.71082,14.987498,0,0,14
ORD-LAX,United Airlines,June,Wednesday,1,89,0,1,0.955640051,0.985781991,1.006451613,1.027160494,132,7.381902,16.105968,0,0,0,9.618842,19.908766,0,0,5
ORD-LAX,United Airlines,June,Wednesday,1,76,0,1,0.972116603,1.006319115,1.006451613,0.995061728,165,10.289924,31.988242,0,0,0,7.158208,14.987498,0,0,55
ORD-LAX,United Airlines,June,Wednesday,1,234,0,1,0.972116603,0.985781991,0.978494624,1.027160494,0,7.381902,18.119214,0,0,0,5.144962,14.987498,0,0,14
ORD-LAX,United Airlines,August,Tuesday,1,129,0,1,0.937919463,1.095343681,0.919191919,1.08,23,10.737312,23.935258,0,1,0,7.82929,16.105968,0,0,7
ORD-LAX,United Airlines,August,Tuesday,1,129,0,1,0.916107383,1.066518847,0.919191919,1.08,30,6.039738,31.093466,0,0,0,6.263432,17.000744,0,0,21
ORD-LAX,United Airlines,August,Saturday,1,62,0,1,0.889473684,0.962358846,0.923224568,1.059561129,86,4.921268,29.08022,0,0,0,7.381902,16.105968,0,0,74
ORD-LAX,United Airlines,August,Saturday,1,66,0,1,0.843859649,1.027603513,0.898272553,0.855799373,69,11.632088,25.053728,0,0,0,5.816044,16.105968,0,0,0
LAX-ORD,United Airlines,June,Thursday,0,240,0,1,1.047151277,0.950089127,1.059872611,1.026798307,0,8.276678,18.119214,0,0,0,6.039738,12.974252,0,0,0
LAX-ORD,United Airlines,June,Friday,0,240,0,1,1.003960396,0.951785714,1.076215506,1.038516405,0,8.724066,17.000744,0,0,0,4.921268,14.092722,0,0,0
LAX-ORD,United Airlines,June,Monday,1,240,0,1,1.044176707,1.087188612,1.055412371,1.02247191,0,6.263432,14.987498,0,0,0,8.500372,16.105968,0,0,3
LAX-ORD,United Airlines,June,Wednesday,1,240,0,0,1.053359684,1.026929982,0.989847716,0.987341772,0,9.618842,19.908766,0,0,132,7.381902,16.105968,0,0,0
LAX-ORD,United Airlines,June,Thursday,1,142,0,0,1.021611002,1.019607843,0.960509554,0.990126939,0,8.724066,18.119214,0,0,0,10.06623,23.935258,0,0,0
LAX-ORD,United Airlines,June,Friday,0,240,0,0,1.02970297,0.998214286,0.990801577,1.001426534,0,7.605596,16.105968,1,0,0,9.842536,18.119214,0,0,0
LAX-ORD,United Airlines,June,Monday,0,240,0,0,1.044176707,0.994661922,0.988402062,0.985955056,0,8.94776,18.119214,0,0,0,8.724066,17.000744,0,0,2
LAX-ORD,United Airlines,June,Wednesday,0,240,0.125,0,1.053359684,1.003590664,0.989847716,0.987341772,0,7.158208,14.987498,0,0,165,10.289924,31.988242,0,0,321
LAX-ORD,United Airlines,June,Friday,2,142,0.111111111,0,1.02970297,1.021428571,1.007884363,1.019971469,0,6.039738,16.105968,1,0,3,8.500372,16.105968,0,0,4
LAX-ORD,United Airlines,June,Monday,0,240,0.2,0,1.044176707,1.017793594,0.988402062,1.004213483,0,7.82929,17.000744,1,0,13,5.59235,12.079476,0,0,20
LAX-ORD,United Airlines,June,Wednesday,0,240,0.272727273,0,1.053359684,1.026929982,0.989847716,1.005625879,0,5.144962,14.987498,0,0,0,7.381902,18.119214,0,0,329
LAX-ORD,United Airlines,June,Thursday,0,240,0.25,0,1.021611002,1.019607843,0.977070064,1.008462623,0,6.487126,16.105968,1,0,0,6.71082,10.06623,0,0,0
LAX-ORD,United Airlines,June,Friday,1,240,0.230769231,0,1.02970297,1.021428571,1.007884363,1.019971469,0,8.052984,17.000744,0,0,0,9.842536,18.119214,0,0,15
LAX-ORD,United Airlines,June,Monday,0,240,0.285714286,0,1.018072289,1.017793594,0.988402062,1.004213483,0,7.605596,16.105968,1,0,660,12.526864,31.093466,0,0,23
LAX-ORD,United Airlines,July,Saturday,1,61,0,1,1.006276151,0.976284585,0.91,0.95229983,0,6.934514,17.000744,0,0,0,8.276678,19.908766,0,0,0
LAX-ORD,United Airlines,July,Saturday,1,61,0,1,1.033472803,0.976284585,0.988,0.908006814,0,7.605596,14.987498,0,0,119,10.513618,29.08022,0,0,4
LAX-ORD,United Airlines,July,Saturday,1,61,0,1,1.033472803,1.001976285,0.962,0.908006814,0,6.934514,14.987498,0,0,0,4.697574,14.092722,0,0,4
LAX-ORD,United Airlines,July,Saturday,1,61,0,0,1.033472803,0.976284585,0.988,0.908006814,0,7.605596,16.105968,0,0,0,5.59235,14.092722,0,0,0
LAX-ORD,United Airlines,August,Saturday,1,61,0,0,1.033472803,0.950592885,0.962,0.930153322,3,7.158208,16.105968,0,0,0,4.250186,14.092722,0,0,0
LAX-ORD,United Airlines,August,Saturday,1,124,0,0,1.033472803,0.950592885,0.936,0.930153322,0,7.381902,17.000744,0,0,0,9.171454,18.119214,0,0,0
LAX-ORD,United Airlines,August,Saturday,1,61,0,0,1.033472803,0.976284585,0.91,0.908006814,0,7.381902,17.000744,0,0,0,8.276678,16.105968,0,0,0
LAX-ORD,United Airlines,July,Thursday,1,65,0,1,1.003590664,1.055350554,0.951219512,0.974512744,0,6.71082,18.119214,0,0,18,6.71082,16.105968,0,0,0
LAX-ORD,United Airlines,July,Tuesday,1,240,0,1,1.030188679,0.994535519,0.976525822,1.006069803,0,7.605596,16.105968,1,0,137,12.079476,23.040482,0,0,124
LAX-ORD,United Airlines,July,Tuesday,3,61,0,1,1.030188679,0.994535519,0.976525822,1.006069803,0,8.276678,17.000744,1,0,13,10.513618,21.027236,0,0,48
LAX-ORD,United Airlines,July,Tuesday,2,61,0.5,0,1.030188679,0.994535519,0.956181534,1.025796662,0,8.94776,23.935258,0,0,3,11.855782,23.040482,0,0,0
LAX-ORD,United Airlines,July,Tuesday,3,61,0.4,0,1.030188679,0.994535519,0.956181534,1.04552352,0,6.934514,17.000744,0,0,3,9.618842,33.106712,0,0,0
LAX-ORD,United Airlines,August,Tuesday,1,240,0.5,0,1.005660377,0.970856102,0.956181534,1.04552352,0,9.618842,21.027236,0,0,0,6.263432,14.987498,0,0,71
LAX-ORD,United Airlines,August,Tuesday,2,61,0.428571429,0,1.030188679,0.970856102,0.956181534,1.04552352,0,8.500372,19.908766,0,0,18,12.079476,25.053728,0,0,0
LAX-ORD,United Airlines,July,Friday,1,66,0,1,1.032490975,1.007380074,1,1.007598784,0,9.842536,21.027236,0,0,3,5.368656,14.092722,0,0,0
LAX-ORD,United Airlines,July,Friday,2,66,0,1,1.032490975,1.007380074,0.978723404,1.027355623,0,9.171454,18.119214,0,0,0,6.934514,18.119214,0,0,0
LAX-ORD,United Airlines,July,Friday,2,66,0,1,1.032490975,1.007380074,0.978723404,1.027355623,0,8.052984,14.092722,0,0,0,9.171454,21.027236,0,0,2
LAX-ORD,United Airlines,August,Friday,2,66,0,0,1.032490975,0.983394834,0.978723404,1.047112462,0,6.934514,16.105968,0,0,38,6.934514,25.053728,0,1,0
LAX-ORD,United Airlines,August,Friday,0,240,0.2,0,1.055956679,0.983394834,0.978723404,1.047112462,0,8.500372,17.000744,0,0,0,6.039738,12.974252,0,0,18
LAX-ORD,United Airlines,July,Wednesday,2,72,0,1,1.027573529,1.001834862,0.955271565,1.019607843,0,8.724066,17.000744,1,0,0,8.500372,19.908766,0,0,29
LAX-ORD,United Airlines,July,Wednesday,3,72,0,1,1.027573529,1.001834862,0.955271565,1.019607843,0,10.06623,18.119214,0,0,0,7.381902,18.119214,0,0,0
LAX-ORD,United Airlines,July,Wednesday,3,72,0,1,1.027573529,1.001834862,0.976038339,1.019607843,0,8.94776,23.935258,0,0,0,16.105968,25.053728,0,0,25
LAX-ORD,United Airlines,July,Wednesday,3,72,0.5,0,1.027573529,1.001834862,0.955271565,1.039215686,0,6.71082,16.105968,0,0,0,6.934514,14.092722,0,0,1
LAX-ORD,United Airlines,August,Wednesday,3,72,0.6,0,1.027573529,0.977981651,0.934504792,1.039215686,0,9.171454,18.119214,0,0,0,6.263432,10.06623,0,0,25
LAX-ORD,United Airlines,August,Wednesday,0,240,0.5,0,1.075367647,0.977981651,0.955271565,1.039215686,0,8.500372,19.908766,0,0,0,9.395148,18.119214,0,0,6
LAX-ORD,United Airlines,July,Monday,1,75,0,1,1.028776978,1,0.96984127,1.005952381,0,8.052984,14.987498,1,0,160,8.500372,25.053728,0,1,0
LAX-ORD,United Airlines,July,Thursday,2,75,0,1,1.026929982,1.007380074,0.993495935,0.974512744,0,9.395148,19.908766,0,0,0,4.47388,14.092722,0,0,6
LAX-ORD,United Airlines,July,Monday,1,75,0,1,1.028776978,1,0.96984127,1.005952381,0,5.59235,16.105968,1,0,51,8.052984,23.040482,0,0,67
LAX-ORD,United Airlines,July,Thursday,2,75,0.25,0,1.026929982,1.007380074,0.951219512,0.994002999,0,11.632088,21.922012,0,0,0,5.59235,12.974252,0,0,0
LAX-ORD,United Airlines,July,Monday,2,75,0.2,0,1.028776978,1,0.949206349,1.025297619,0,10.513618,23.040482,0,0,0,7.158208,14.987498,0,0,0
LAX-ORD,United Airlines,July,Thursday,2,75,0.166666667,0,1.026929982,1.007380074,0.972357724,0.994002999,0,6.263432,17.000744,0,0,0,8.724066,14.092722,0,0,0
LAX-ORD,United Airlines,July,Monday,1,75,0.142857143,0,1.028776978,1,0.949206349,1.025297619,0,8.276678,18.119214,0,0,0,11.1847,23.040482,0,0,8
LAX-ORD,United Airlines,July,Thursday,2,75,0.125,0,1.026929982,1.007380074,0.972357724,0.994002999,0,7.605596,18.119214,0,0,0,8.500372,19.908766,0,0,7
LAX-ORD,United Airlines,August,Monday,1,75,0.111111111,0,1.028776978,0.976190476,0.949206349,1.044642857,0,8.500372,17.000744,1,0,701,7.605596,21.922012,0,0,13
LAX-ORD,United Airlines,August,Thursday,1,75,0.1,0,1.026929982,0.983394834,0.972357724,1.032983508,0,7.605596,16.105968,0,0,0,8.94776,14.987498,0,0,2
LAX-ORD,United Airlines,August,Monday,2,75,0.181818182,0,1.052158273,0.976190476,0.949206349,1.044642857,0,8.94776,18.119214,1,0,216,6.71082,17.000744,0,0,23
LAX-ORD,United Airlines,August,Thursday,1,240,0.166666667,0,1.0502693,0.983394834,0.951219512,1.032983508,0,7.605596,14.987498,0,0,0,7.605596,14.092722,0,0,0
LAX-ORD,United Airlines,August,Monday,3,41,0.153846154,0,1.028776978,0.976190476,0.96984127,0.986607143,0,6.263432,14.987498,0,0,0,4.921268,14.092722,0,0,14
LAX-ORD,United Airlines,July,Friday,2,91,0,1,0.891696751,0.983394834,0.70212766,0.750759878,0,5.144962,14.092722,0,0,0,7.158208,12.974252,0,0,0
LAX-ORD,United Airlines,August,Saturday,2,50,0,1,0.89748954,0.950592885,1.352,1.218057922,0,7.381902,16.105968,0,0,86,4.921268,29.08022,0,0,62
LAX-ORD,United Airlines,August,Saturday,2,50,0,1,0.924686192,0.976284585,1.274,1.107325383,0,5.816044,16.105968,0,0,69,11.632088,25.053728,0,0,0
LAX-ORD,United Airlines,June,Saturday,2,67,0,1,0.924686192,1.104743083,0.988,0.974446337,0,7.381902,16.105968,0,0,20,7.605596,19.908766,0,0,0
LAX-ORD,United Airlines,June,Saturday,2,45,0,1,1.006276151,1.053359684,0.884,1.063032368,0,8.500372,19.908766,0,0,0,8.276678,18.119214,0,0,8
LAX-ORD,United Airlines,June,Saturday,2,67,0,1,1.006276151,1.053359684,0.936,1.085178876,0,6.71082,14.092722,0,0,325,7.381902,31.093466,0,0,27
LAX-ORD,United Airlines,June,Saturday,2,45,0.5,0,1.033472803,1.053359684,0.91,1.107325383,0,5.816044,16.105968,0,0,0,12.079476,25.053728,0,0,43
LAX-ORD,United Airlines,June,Sunday,0,240,0,1,0.979522184,1.120954003,1.11328976,0.915254237,0,7.605596,16.105968,0,0,58,14.092722,23.935258,0,0,0
LAX-ORD,United Airlines,June,Sunday,1,67,0,1,1.027303754,1.073253833,1.11328976,1,0,7.605596,17.000744,0,0,0,15.65858,31.988242,0,0,12
LAX-ORD,United Airlines,June,Sunday,2,56,0,1,1.027303754,1.073253833,1.098039216,1,0,8.052984,16.105968,0,0,0,4.921268,12.079476,0,0,9
LAX-ORD,United Airlines,June,Sunday,1,56,0,0,1.027303754,1.073253833,1.082788671,0.966101695,0,6.71082,14.987498,0,0,18,12.974252,29.08022,0,0,0
LAX-ORD,United Airlines,June,Sunday,2,75,0,1,0.974226804,1.09484193,1.021786492,0.966101695,0,7.605596,14.987498,0,0,0,12.974252,29.08022,0,1,0
LAX-ORD,United Airlines,June,Monday,2,83,0,1,0.994334278,1.151898734,0.996617813,0.961734694,0,9.171454,19.908766,0,0,36,14.54011,35.119958,0,0,16
LAX-ORD,United Airlines,June,Tuesday,2,85,0,1,1.002857143,1.130434783,1.001132503,0.967907574,0,8.052984,17.000744,0,0,0,9.842536,23.040482,0,0,0
LAX-ORD,United Airlines,June,Wednesday,2,60,0,1,1.002857143,1.085299456,0.965714286,0.958602846,0,7.82929,16.105968,0,0,48,9.395148,17.000744,1,0,3
LAX-ORD,United Airlines,July,Sunday,3,46,0,1,1.08793456,1.107913669,1.103359173,1.005420054,0,7.158208,14.987498,0,0,3,9.618842,16.105968,0,0,0
LAX-ORD,United Airlines,July,Sunday,3,53,0,1,1.08793456,1.107913669,1.067183463,1.024390244,0,8.500372,21.027236,0,0,0,4.47388,10.06623,0,0,0
LAX-ORD,United Airlines,July,Sunday,3,53,0,1,1.08793456,1.107913669,1.067183463,1.024390244,36,8.500372,18.119214,1,0,5,14.987498,29.08022,0,0,14
LAX-ORD,United Airlines,August,Sunday,2,53,0,0,1.030674847,1.107913669,1.085271318,1.043360434,5,5.816044,18.119214,0,0,0,6.934514,14.987498,0,0,15
LAX-ORD,United Airlines,August,Sunday,1,53,0,0,0.916155419,1.107913669,1.067183463,1.043360434,0,7.82929,17.000744,0,0,0,8.500372,16.105968,0,0,9
LAX-ORD,United Airlines,August,Sunday,3,53,0.166666667,0,0.916155419,1.107913669,1.085271318,1.024390244,0,7.605596,16.105968,0,0,0,8.500372,14.987498,0,0,28
LAX-ORD,United Airlines,June,Tuesday,4,45,0,1,1.01511335,1.059642147,1.06122449,0,0,7.381902,17.000744,0,0,0,12.526864,27.96175,0,0,0
LAX-ORD,United Airlines,July,Wednesday,0,240,0,1,1.105809129,0.998080614,1.023450586,0.965129359,0,7.605596,16.105968,0,0,30,9.618842,18.119214,0,0,0
ORD-LAX,United Airlines,June,Friday,3,60,0,1,0.985483871,1.014634146,1.046753247,1.055445545,0,9.842536,18.119214,0,0,0,7.605596,16.105968,1,0,48
ORD-LAX,Virgin America,June,Friday,0,240,0,1,1.001540832,1.10866575,1.056710775,0.983394834,0,4.921268,14.092722,0,0,0,8.724066,17.000744,0,0,6
ORD-LAX,Virgin America,June,Saturday,0,240,0,1,1.012987013,1.125193199,0.959223301,0.864864865,20,7.605596,19.908766,0,0,0,7.381902,16.105968,0,0,19
ORD-LAX,Virgin America,June,Sunday,1,215,0,1,1.042301184,1.189041096,0.946983547,0.822064057,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,14
ORD-LAX,Virgin America,June,Monday,0,240,0.25,0,0.965151515,1.086253369,0.99255121,0.846292948,0,8.500372,16.105968,0,0,0,6.263432,14.987498,0,0,4
ORD-LAX,Virgin America,June,Tuesday,0,240,0.2,0,0.96744186,1.106756757,0.961182994,0.838709677,320,10.289924,21.027236,1,0,0,7.82929,16.105968,0,0,0
ORD-LAX,Virgin America,June,Wednesday,0,240,0.166666667,0,0.857142857,1.013679891,0.913123845,1.005660377,132,7.381902,16.105968,0,0,0,9.618842,19.908766,0,0,0
ORD-LAX,Virgin America,June,Thursday,0,240,0.142857143,0,0.959337349,0.98245614,0.921641791,0.976744186,0,10.06623,23.935258,0,0,0,8.724066,18.119214,0,0,0
ORD-LAX,Virgin America,June,Friday,0,240,0.125,0,0.981510015,1.001375516,0.958412098,1.007380074,0,9.842536,18.119214,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,Virgin America,June,Saturday,0,240,0.111111111,0,1.037105751,1.004636785,0.984466019,1.054054054,0,8.276678,18.119214,0,0,0,8.500372,19.908766,0,0,6
ORD-LAX,Virgin America,June,Sunday,0,240,0.1,0,1.018612521,1.054794521,0.921389397,0.996441281,0,15.65858,31.988242,0,0,0,7.605596,17.000744,0,0,6
ORD-LAX,Virgin America,June,Monday,0,240,0.090909091,0,0.965151515,0.981132075,0.968342644,1.01084991,0,8.724066,17.000744,0,0,0,8.94776,18.119214,0,0,1
ORD-LAX,Virgin America,June,Tuesday,0,240,0.083333333,0,0.96744186,1.001351351,0.961182994,1.011385199,0,12.526864,27.96175,0,0,0,7.381902,17.000744,0,0,0
ORD-LAX,Virgin America,June,Wednesday,0,240,0.076923077,0,0.93877551,0.995896033,0.961182994,1.030188679,165,10.289924,31.988242,0,0,0,7.158208,14.987498,0,0,13
ORD-LAX,Virgin America,June,Thursday,0,240,0.071428571,0,0.978915663,0.964912281,0.945895522,1,81,8.276678,17.000744,0,0,0,8.276678,17.000744,1,0,0
ORD-LAX,Virgin America,June,Friday,0,240,0.133333333,0,0.981510015,0.98349381,0.958412098,1.007380074,3,8.500372,16.105968,0,0,0,6.039738,16.105968,1,0,190
ORD-LAX,Virgin America,June,Saturday,0,240,0.125,0,1.06122449,0.984544049,0.984466019,1.054054054,325,7.381902,31.093466,0,0,0,6.71082,14.092722,0,0,0
ORD-LAX,Virgin America,June,Sunday,0,240,0.117647059,0,1.042301184,1.035616438,0.946983547,0.996441281,0,4.921268,12.079476,0,0,0,8.052984,16.105968,0,0,0
ORD-LAX,Virgin America,June,Monday,0,240,0.111111111,0,0.965151515,0.998652291,0.944134078,1.01084991,13,5.59235,12.079476,0,0,0,7.82929,17.000744,1,0,0
ORD-LAX,Virgin America,June,Tuesday,0,240,0.105263158,0,0.987596899,1.001351351,0.913123845,1.011385199,104,4.697574,25.053728,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,Virgin America,June,Wednesday,0,240,0.1,0,0.959183673,1.013679891,0.93715342,1.030188679,0,7.381902,18.119214,0,0,0,5.144962,14.987498,0,0,0
ORD-LAX,Virgin America,June,Thursday,0,240,0.095238095,0,0.978915663,1,0.945895522,1,0,6.71082,10.06623,0,0,0,6.487126,16.105968,1,0,0
ORD-LAX,Virgin America,June,Friday,0,240,0.090909091,0,0.981510015,1.019257221,0.958412098,1.007380074,0,9.842536,18.119214,0,0,0,8.052984,17.000744,0,0,0
ORD-LAX,Virgin America,June,Saturday,0,240,0.086956522,0,1.06122449,0.984544049,0.984466019,1.054054054,0,12.079476,25.053728,0,0,0,5.816044,16.105968,0,0,0
ORD-LAX,Virgin America,June,Sunday,0,240,0.125,0,0.971235195,1.073972603,0.972577697,0.971530249,18,12.974252,29.08022,0,0,0,6.71082,14.987498,0,0,31
ORD-LAX,Virgin America,June,Monday,0,240,0.16,0,0.965151515,0.998652291,0.944134078,0.987341772,660,12.526864,31.093466,0,0,0,7.605596,16.105968,1,0,19
ORD-LAX,Virgin America,July,Tuesday,0,240,0.153846154,0,0.846511628,0.983783784,0.961182994,1.011385199,0,12.30317,23.935258,1,0,0,8.500372,18.119214,0,0,0
ORD-LAX,Virgin America,July,Wednesday,0,240,0.148148148,0,0.897959184,0.94254446,1.009242144,1.030188679,30,9.618842,18.119214,0,0,0,7.605596,16.105968,0,0,0
ORD-LAX,Virgin America,July,Thursday,0,240,0.142857143,0,0.998493976,0.877192982,0.994402985,0.976744186,18,6.71082,16.105968,0,0,0,6.71082,18.119214,0,0,0
ORD-LAX,Virgin America,July,Friday,0,240,0.137931034,0,0.821263482,0.69738652,0.958412098,0.887453875,0,7.158208,12.974252,0,0,0,5.144962,14.092722,0,0,0
ORD-LAX,Virgin America,July,Sunday,1,95,0.133333333,0,1.042301184,0.978082192,1.023765996,1.071174377,0,12.30317,21.922012,0,0,0,7.605596,17.000744,0,0,0
ORD-LAX,Virgin America,July,Monday,0,240,0.129032258,0,1.004545455,0.96361186,0.968342644,1.01084991,160,8.500372,25.053728,0,1,0,8.052984,14.987498,1,0,0
ORD-LAX,Virgin America,July,Tuesday,0,240,0.125,0,1.027906977,0.966216216,0.985212569,1.036053131,137,12.079476,23.040482,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,Virgin America,July,Wednesday,0,240,0.121212121,0,1.040816327,0.978112175,0.985212569,1.005660377,0,8.500372,19.908766,0,0,0,8.724066,17.000744,1,0,0
ORD-LAX,Virgin America,July,Thursday,0,240,0.117647059,0,0.998493976,0.98245614,0.994402985,1,0,4.47388,14.092722,0,0,0,9.395148,19.908766,0,0,0
ORD-LAX,Virgin America,July,Friday,0,240,0.114285714,0,1.021571649,1.001375516,0.982986767,1.007380074,3,5.368656,14.092722,0,0,0,9.842536,21.027236,0,0,0
ORD-LAX,Virgin America,July,Saturday,0,240,0.138888889,0,0.988868275,0.964451314,1.060194175,1.054054054,119,10.513618,29.08022,0,0,0,7.605596,14.987498,0,0,57
ORD-LAX,Virgin America,July,Sunday,0,240,0.135135135,0,1.042301184,0.939726027,0.998171846,1.046263345,3,9.618842,16.105968,0,0,0,7.158208,14.987498,0,0,0
ORD-LAX,Virgin America,July,Monday,0,240,0.131578947,0,1.024242424,0.998652291,0.968342644,1.01084991,51,8.052984,23.040482,0,0,0,5.59235,16.105968,1,0,0
ORD-LAX,Virgin America,July,Tuesday,0,240,0.128205128,0,1.027906977,0.966216216,0.985212569,1.036053131,13,10.513618,21.027236,0,0,0,8.276678,17.000744,1,0,0
ORD-LAX,Virgin America,July,Wednesday,0,240,0.125,0,1.06122449,0.978112175,0.985212569,1.005660377,0,7.381902,18.119214,0,0,0,10.06623,18.119214,0,0,0
ORD-LAX,Virgin America,July,Thursday,0,240,0.12195122,0,1.018072289,0.98245614,0.970149254,1,0,5.59235,12.974252,0,0,0,11.632088,21.922012,0,0,0
ORD-LAX,Virgin America,July,Friday,0,240,0.119047619,0,1.041602465,1.001375516,0.982986767,1.007380074,0,6.934514,18.119214,0,0,0,9.171454,18.119214,0,0,0
ORD-LAX,Virgin America,July,Saturday,0,240,0.11627907,0,0.988868275,0.964451314,1.060194175,1.054054054,0,4.697574,14.092722,0,0,0,6.934514,14.987498,0,0,8
ORD-LAX,Virgin America,July,Sunday,1,90,0.113636364,0,1.065989848,0.939726027,0.998171846,1.046263345,0,4.47388,10.06623,0,0,0,8.500372,21.027236,0,0,0
ORD-LAX,Virgin America,July,Monday,0,240,0.111111111,0,1.043939394,0.998652291,0.99255121,1.01084991,0,7.158208,14.987498,0,0,0,10.513618,23.040482,0,0,0
